-14071.463552377432,-16757.21671581018,122.0,-17207.518605868387,-2578.2914696799835,0.0,-238.40000000000003,149.00000000000006,0.0,0.0
24910.005460327826,-10728.192998498082,122.0,24910.005460327826,-3485.8466693209575,0.0,0.0,-476.79999999999984,0.0,0.0
34121.23798983271,23700.6419486333,122.0,24118.41971881885,21764.74993037366,0.0,417.1999999999998,-59.599999999999994,0.0,0.0
-41614.13487391834,-18497.033448481154,122.0,-31590.911765338908,-20582.702548629433,0.0,-417.1999999999998,-59.599999999999994,0.0,0.0
23197.35877908703,-5614.561218430136,122.0,10657.014510165938,-14655.051277803304,0.0,59.60000000000009,119.19999999999999,0.0,0.0
-9389.784777602841,2321.2444961804426,122.0,-12573.719825072822,12538.633537996564,0.0,-59.599999999999966,-417.1999999999998,0.0,0.0
9279.441914587991,-30885.587695008144,122.0,-1079.0359392659502,-29518.74413385336,0.0,417.1999999999998,268.2000000000001,0.0,0.0
28533.288943644595,16705.935700262016,122.0,23081.21821087538,9951.637912782777,0.0,-238.40000000000003,476.79999999999984,0.0,0.0
-42569.901791501004,26802.387540026768,122.0,-28035.667941783024,28438.65319145505,0.0,149.00000000000006,357.5999999999999,0.0,0.0
-8559.585207704478,2628.017387878118,122.0,-11675.235833392651,-7574.98399329715,0.0,-59.599999999999966,417.1999999999998,0.0,0.0
25930.151950155672,-2009.7707072868675,122.0,13682.002305989063,7351.543401791128,0.0,59.60000000000009,149.00000000000006,0.0,0.0
-8549.23209582191,-20847.778270487775,122.0,1412.8990769131215,-20847.77827048778,0.0,-417.1999999999998,-1.8189894035458565e-12,0.0,0.0
-40565.41406472226,-25611.500845367835,122.0,-30155.43563442402,-27720.19845723365,0.0,-417.1999999999998,-238.40000000000003,0.0,0.0
-27945.73844883821,-10856.28721238239,122.0,-26199.367058071686,3552.462763140853,0.0,-357.5999999999999,149.00000000000006,0.0,0.0
-3795.4208500555455,-11998.12606811934,122.0,5623.87825214734,-11445.770220835453,0.0,357.59999999999985,-476.7999999999998,0.0,0.0
16706.89564518383,-23299.29841938786,122.0,23964.31188044986,-23299.29841938786,0.0,-476.79999999999984,0.0,0.0,0.0
-17997.222927945935,-3468.226884592618,122.0,-15080.734591612956,10637.619373887479,0.0,238.40000000000003,149.00000000000006,0.0,0.0
42099.01147203307,-1013.0943003445591,122.0,27803.457134246797,-5533.184053940616,0.0,-149.00000000000006,-149.00000000000006,0.0,0.0
22745.249228387493,23128.70101464605,122.0,19646.9941655342,12929.315234234886,0.0,-59.599999999999966,417.1999999999998,0.0,0.0
-8437.571070505875,7343.1613114729225,122.0,-17640.569865674683,7343.1613114729225,0.0,-149.00000000000006,0.0,0.0,0.0
19547.008051430555,26550.850707373687,122.0,9674.597532042291,27036.129905023277,0.0,417.1999999999998,-3.552713678800501e-15,0.0,0.0
-5134.8118754034,-7298.673760112778,122.0,-15064.866081168802,-5982.865724809626,0.0,417.1999999999998,59.599999999999994,0.0,0.0
22961.997620355218,26912.08009989721,122.0,22143.242589022055,17648.552742676216,0.0,476.7999999999998,-357.59999999999985,0.0,0.0
-18575.6083150988,8373.892578091492,122.0,-28089.856531405727,-681.8299057771819,0.0,-238.39999999999998,-238.39999999999998,0.0,0.0
-26477.284128902895,-5070.757468432349,122.0,-17892.31951422183,7783.054283731357,0.0,-149.0,59.60000000000002,0.0,0.0
-18324.799035902088,5622.319578526751,122.0,-16810.14619877819,15944.015771715725,0.0,268.2000000000001,-417.1999999999998,0.0,0.0
-21954.438690178402,-9766.75865104429,122.0,-28708.419423282943,-15219.429026230317,0.0,476.79999999999984,-238.40000000000003,0.0,0.0
2179.3252793125444,2458.950380667949,122.0,4358.59528939591,12887.982089203906,0.0,238.40000000000003,-417.1999999999998,0.0,0.0
-18620.58986994993,12843.618012192981,122.0,-18620.58986994993,72.54165908686264,0.0,0.0,-59.60000000000002,0.0,0.0
-43734.4915284734,15915.546800757556,0.0,-29443.122581408035,11383.992571204504,0.0,149.00000000000006,-149.00000000000006,0.0,10000.0
